TimeStamp,Btlinkid,FreeFlowTime,TrafficTime,Distance
2019-08-17T18:59:11Z,1018110152,98,98,1067
2019-08-17T19:00:11Z,1018110152,98,98,1067
2019-08-17T19:01:11Z,1018110152,98,98,1067
2019-08-17T19:02:12Z,1018110152,98,98,1067
2019-08-17T19:03:11Z,1018110152,98,98,1067
2019-08-17T19:04:11Z,1018110152,98,98,1067
2019-08-17T19:05:11Z,1018110152,98,98,1067
2019-08-17T19:06:11Z,1018110152,98,98,1067
2019-08-17T19:07:11Z,1018110152,98,98,1067
2019-08-17T19:08:11Z,1018110152,98,98,1067
2019-08-17T19:09:11Z,1018110152,98,98,1067
2019-08-17T19:10:11Z,1018110152,98,98,1067
2019-08-17T19:11:11Z,1018110152,98,98,1067
2019-08-17T19:12:11Z,1018110152,98,98,1067
2019-08-17T19:13:11Z,1018110152,98,98,1067
2019-08-17T19:14:12Z,1018110152,98,98,1067
2019-08-17T19:15:11Z,1018110152,98,98,1067
2019-08-17T19:16:11Z,1018110152,98,98,1067
2019-08-17T19:17:11Z,1018110152,98,98,1067
2019-08-17T19:18:12Z,1018110152,98,98,1067
2019-08-17T19:19:11Z,1018110152,98,98,1067
2019-08-17T19:20:11Z,1018110152,98,98,1067
2019-08-17T19:21:11Z,1018110152,98,98,1067
2019-08-17T19:22:12Z,1018110152,98,98,1067
2019-08-17T19:23:11Z,1018110152,98,98,1067
2019-08-17T19:24:11Z,1018110152,98,98,1067
2019-08-17T19:25:11Z,1018110152,98,98,1067
2019-08-17T19:26:11Z,1018110152,98,98,1067
2019-08-17T19:27:11Z,1018110152,98,98,1067
2019-08-17T19:28:11Z,1018110152,98,98,1067
2019-08-17T19:29:11Z,1018110152,98,98,1067
2019-08-17T19:30:11Z,1018110152,98,98,1067
2019-08-17T19:31:11Z,1018110152,98,98,1067
2019-08-17T19:32:11Z,1018110152,98,98,1067
2019-08-17T19:33:11Z,1018110152,98,98,1067
2019-08-17T19:34:11Z,1018110152,98,98,1067
2019-08-17T19:35:11Z,1018110152,98,98,1067
2019-08-17T19:36:11Z,1018110152,98,98,1067
2019-08-17T19:37:11Z,1018110152,98,98,1067
2019-08-17T19:38:11Z,1018110152,98,98,1067
2019-08-17T19:39:11Z,1018110152,98,98,1067
2019-08-17T19:40:11Z,1018110152,98,98,1067
2019-08-17T19:41:11Z,1018110152,98,98,1067
2019-08-17T19:42:11Z,1018110152,98,98,1067
2019-08-17T19:43:11Z,1018110152,98,98,1067
2019-08-17T19:44:11Z,1018110152,98,98,1067
2019-08-17T19:45:11Z,1018110152,98,98,1067
2019-08-17T19:46:11Z,1018110152,98,98,1067
2019-08-17T19:47:11Z,1018110152,98,98,1067
2019-08-17T19:48:11Z,1018110152,98,98,1067
2019-08-17T19:49:11Z,1018110152,98,98,1067
2019-08-17T19:50:12Z,1018110152,98,98,1067
2019-08-17T19:51:11Z,1018110152,98,98,1067
2019-08-17T19:52:11Z,1018110152,98,98,1067
2019-08-17T19:53:12Z,1018110152,98,98,1067
2019-08-17T19:54:11Z,1018110152,98,98,1067
2019-08-17T19:55:11Z,1018110152,98,98,1067
2019-08-17T19:56:11Z,1018110152,98,98,1067
2019-08-17T19:57:11Z,1018110152,98,98,1067
2019-08-17T19:58:11Z,1018110152,98,98,1067
2019-08-17T19:59:11Z,1018110152,98,98,1067
2019-08-17T20:00:11Z,1018110152,98,98,1067
2019-08-17T20:01:11Z,1018110152,98,98,1067
2019-08-17T20:02:11Z,1018110152,98,98,1067
2019-08-17T20:03:12Z,1018110152,98,98,1067
2019-08-17T20:04:11Z,1018110152,98,98,1067
2019-08-17T20:05:11Z,1018110152,98,98,1067
2019-08-17T20:06:11Z,1018110152,98,98,1067
2019-08-17T20:07:11Z,1018110152,98,95,1067
2019-08-17T20:08:11Z,1018110152,98,93,1067
2019-08-17T20:09:11Z,1018110152,98,93,1067
2019-08-17T20:10:12Z,1018110152,98,93,1067
2019-08-17T20:11:11Z,1018110152,98,93,1067
2019-08-17T20:12:11Z,1018110152,98,92,1067
2019-08-17T20:13:11Z,1018110152,98,92,1067
2019-08-17T20:14:11Z,1018110152,98,92,1067
2019-08-17T20:15:11Z,1018110152,98,92,1067
2019-08-17T20:16:12Z,1018110152,98,92,1067
2019-08-17T20:17:11Z,1018110152,98,92,1067
2019-08-17T20:18:12Z,1018110152,98,92,1067
2019-08-17T20:19:11Z,1018110152,98,92,1067
2019-08-17T20:20:11Z,1018110152,98,92,1067
2019-08-17T20:21:11Z,1018110152,98,92,1067
2019-08-17T20:22:11Z,1018110152,98,92,1067
2019-08-17T20:23:11Z,1018110152,98,92,1067
2019-08-17T20:24:12Z,1018110152,98,99,1067
2019-08-17T20:25:11Z,1018110152,98,100,1067
2019-08-17T20:26:11Z,1018110152,98,99,1067
2019-08-17T20:27:11Z,1018110152,98,98,1067
2019-08-17T20:28:11Z,1018110152,98,98,1067
2019-08-17T20:29:11Z,1018110152,98,100,1067
2019-08-17T20:30:11Z,1018110152,98,100,1067
2019-08-17T20:31:11Z,1018110152,98,100,1067
2019-08-17T20:32:11Z,1018110152,98,100,1067
2019-08-17T20:33:11Z,1018110152,98,102,1067
2019-08-17T20:34:12Z,1018110152,98,102,1067
2019-08-17T20:35:11Z,1018110152,98,102,1067
2019-08-17T20:36:11Z,1018110152,98,102,1067
2019-08-17T20:37:11Z,1018110152,98,102,1067
2019-08-17T20:38:11Z,1018110152,98,102,1067
2019-08-17T20:39:12Z,1018110152,98,102,1067
2019-08-17T20:40:12Z,1018110152,98,102,1067
2019-08-17T20:41:11Z,1018110152,98,99,1067
2019-08-17T20:42:11Z,1018110152,98,99,1067
2019-08-17T20:43:11Z,1018110152,98,99,1067
2019-08-17T20:44:11Z,1018110152,98,99,1067
2019-08-17T20:45:11Z,1018110152,98,99,1067
2019-08-17T20:46:11Z,1018110152,98,99,1067
2019-08-17T20:47:12Z,1018110152,98,99,1067
2019-08-17T20:48:11Z,1018110152,98,95,1067
2019-08-17T20:49:11Z,1018110152,98,96,1067
2019-08-17T20:50:11Z,1018110152,98,107,1067
2019-08-17T20:51:11Z,1018110152,98,101,1067
2019-08-17T20:52:12Z,1018110152,98,107,1067
2019-08-17T20:53:11Z,1018110152,98,107,1067
2019-08-17T20:54:11Z,1018110152,98,101,1067
2019-08-17T20:55:11Z,1018110152,98,104,1067
2019-08-17T20:56:11Z,1018110152,98,104,1067
2019-08-17T20:57:11Z,1018110152,98,101,1067
2019-08-17T20:58:12Z,1018110152,98,101,1067
2019-08-17T20:59:12Z,1018110152,98,101,1067
2019-08-17T21:00:11Z,1018110152,98,101,1067
2019-08-17T21:01:11Z,1018110152,98,101,1067
2019-08-17T21:02:11Z,1018110152,98,99,1067
2019-08-17T21:03:11Z,1018110152,98,104,1067
2019-08-17T21:04:11Z,1018110152,98,104,1067
2019-08-17T21:05:11Z,1018110152,98,100,1067
2019-08-17T21:06:11Z,1018110152,98,100,1067
2019-08-17T21:07:11Z,1018110152,98,102,1067
2019-08-17T21:08:11Z,1018110152,98,100,1067
2019-08-17T21:09:11Z,1018110152,98,100,1067
2019-08-17T21:10:11Z,1018110152,98,100,1067
2019-08-17T21:11:11Z,1018110152,98,100,1067
2019-08-17T21:12:11Z,1018110152,98,100,1067
2019-08-17T21:13:11Z,1018110152,98,99,1067
2019-08-17T21:14:11Z,1018110152,98,90,1067
2019-08-17T21:15:12Z,1018110152,98,87,1067
2019-08-17T21:16:12Z,1018110152,98,87,1067
2019-08-17T21:17:11Z,1018110152,98,88,1067
2019-08-17T21:18:11Z,1018110152,98,88,1067
2019-08-17T21:19:11Z,1018110152,98,88,1067
2019-08-17T21:20:11Z,1018110152,98,88,1067
2019-08-17T21:21:11Z,1018110152,98,88,1067
2019-08-17T21:22:11Z,1018110152,98,88,1067
2019-08-17T21:23:11Z,1018110152,98,88,1067
2019-08-17T21:24:11Z,1018110152,98,88,1067
2019-08-17T21:25:11Z,1018110152,98,92,1067
2019-08-17T21:26:11Z,1018110152,98,89,1067
2019-08-17T21:27:11Z,1018110152,98,89,1067
2019-08-17T21:28:11Z,1018110152,98,89,1067
2019-08-17T21:29:11Z,1018110152,98,92,1067
2019-08-17T21:30:11Z,1018110152,98,90,1067
2019-08-17T21:31:12Z,1018110152,98,93,1067
2019-08-17T21:32:11Z,1018110152,98,98,1067
2019-08-17T21:33:11Z,1018110152,98,102,1067
2019-08-17T21:34:11Z,1018110152,98,108,1067
2019-08-17T21:35:11Z,1018110152,98,107,1067
2019-08-17T21:36:11Z,1018110152,98,114,1067
2019-08-17T21:37:11Z,1018110152,98,91,1067
2019-08-17T21:38:12Z,1018110152,98,92,1067
2019-08-17T21:39:11Z,1018110152,98,91,1067
2019-08-17T21:40:11Z,1018110152,98,108,1067
2019-08-17T21:41:12Z,1018110152,98,121,1067
2019-08-17T21:42:11Z,1018110152,98,128,1067
2019-08-17T21:43:11Z,1018110152,98,118,1067
2019-08-17T21:44:11Z,1018110152,98,122,1067
2019-08-17T21:45:11Z,1018110152,98,127,1067
2019-08-17T21:46:12Z,1018110152,98,119,1067
2019-08-17T21:47:11Z,1018110152,98,119,1067
2019-08-17T21:48:11Z,1018110152,98,122,1067
2019-08-17T21:49:12Z,1018110152,98,127,1067
2019-08-17T21:50:11Z,1018110152,98,119,1067
2019-08-17T21:51:12Z,1018110152,98,122,1067
2019-08-17T21:52:11Z,1018110152,98,127,1067
2019-08-17T21:53:11Z,1018110152,98,119,1067
2019-08-17T21:54:11Z,1018110152,98,122,1067
2019-08-17T21:55:11Z,1018110152,98,127,1067
2019-08-17T21:56:11Z,1018110152,98,107,1067
2019-08-17T21:57:12Z,1018110152,98,121,1067
2019-08-17T21:58:11Z,1018110152,98,110,1067
2019-08-17T21:59:11Z,1018110152,98,114,1067
2019-08-17T22:00:11Z,1018110152,98,112,1067
2019-08-17T22:01:12Z,1018110152,98,110,1067
2019-08-17T22:02:11Z,1018110152,98,114,1067
2019-08-17T22:03:12Z,1018110152,98,112,1067
2019-08-17T22:04:11Z,1018110152,98,114,1067
2019-08-17T22:05:11Z,1018110152,98,82,1067
2019-08-17T22:06:11Z,1018110152,98,82,1067
2019-08-17T22:07:11Z,1018110152,98,82,1067
2019-08-17T22:08:12Z,1018110152,98,82,1067
2019-08-17T22:09:11Z,1018110152,98,82,1067
2019-08-17T22:10:12Z,1018110152,98,82,1067
2019-08-17T22:11:12Z,1018110152,98,82,1067
2019-08-17T22:12:12Z,1018110152,98,82,1067
2019-08-17T22:13:12Z,1018110152,98,84,1067
2019-08-17T22:14:11Z,1018110152,98,85,1067
2019-08-17T22:15:11Z,1018110152,98,85,1067
2019-08-17T22:16:11Z,1018110152,98,84,1067
2019-08-17T22:17:11Z,1018110152,98,85,1067
2019-08-17T22:18:11Z,1018110152,98,85,1067
2019-08-17T22:19:11Z,1018110152,98,85,1067
2019-08-17T22:20:11Z,1018110152,98,86,1067
2019-08-17T22:21:11Z,1018110152,98,85,1067
2019-08-17T22:22:11Z,1018110152,98,89,1067
2019-08-17T22:23:12Z,1018110152,98,90,1067
2019-08-17T22:24:11Z,1018110152,98,91,1067
2019-08-17T22:25:11Z,1018110152,98,88,1067
2019-08-17T22:26:12Z,1018110152,98,88,1067
2019-08-17T22:27:11Z,1018110152,98,97,1067
2019-08-17T22:28:11Z,1018110152,98,95,1067
2019-08-17T22:29:11Z,1018110152,98,102,1067
2019-08-17T22:30:12Z,1018110152,98,107,1067
2019-08-17T22:31:11Z,1018110152,98,100,1067
2019-08-17T22:32:11Z,1018110152,98,102,1067
2019-08-17T22:33:11Z,1018110152,98,107,1067
2019-08-17T22:34:11Z,1018110152,98,102,1067
2019-08-17T22:35:12Z,1018110152,98,114,1067
2019-08-17T22:36:11Z,1018110152,98,115,1067
2019-08-17T22:37:11Z,1018110152,98,110,1067
2019-08-17T22:38:12Z,1018110152,98,112,1067
2019-08-17T22:39:12Z,1018110152,98,113,1067
2019-08-17T22:40:11Z,1018110152,98,110,1067
2019-08-17T22:41:11Z,1018110152,98,112,1067
2019-08-17T22:42:11Z,1018110152,98,113,1067
2019-08-17T22:43:11Z,1018110152,98,110,1067
2019-08-17T22:44:12Z,1018110152,98,113,1067
2019-08-17T22:45:12Z,1018110152,98,110,1067
2019-08-17T22:46:11Z,1018110152,98,112,1067
2019-08-17T22:47:11Z,1018110152,98,112,1067
2019-08-17T22:48:11Z,1018110152,98,113,1067
2019-08-17T22:49:11Z,1018110152,98,110,1067
2019-08-17T22:50:12Z,1018110152,98,112,1067
2019-08-17T22:51:11Z,1018110152,98,113,1067
2019-08-17T22:52:11Z,1018110152,98,110,1067
2019-08-17T22:53:12Z,1018110152,98,112,1067
2019-08-17T22:54:11Z,1018110152,98,113,1067
2019-08-17T22:55:11Z,1018110152,98,113,1067
2019-08-17T22:56:11Z,1018110152,98,113,1067
2019-08-17T22:57:11Z,1018110152,98,110,1067
2019-08-17T22:58:11Z,1018110152,98,110,1067
2019-08-17T22:59:11Z,1018110152,98,151,1067
2019-08-17T23:00:11Z,1018110152,98,151,1067
2019-08-17T23:01:12Z,1018110152,98,167,1067
2019-08-17T23:02:11Z,1018110152,98,133,1067
2019-08-17T23:03:11Z,1018110152,98,133,1067
2019-08-17T23:04:12Z,1018110152,98,126,1067
2019-08-17T23:05:11Z,1018110152,98,133,1067
2019-08-17T23:06:11Z,1018110152,98,133,1067
2019-08-17T23:07:12Z,1018110152,98,136,1067
2019-08-17T23:08:11Z,1018110152,98,149,1067
2019-08-17T23:09:11Z,1018110152,98,148,1067
2019-08-17T23:10:12Z,1018110152,98,148,1067
2019-08-17T23:11:11Z,1018110152,98,135,1067
2019-08-17T23:12:12Z,1018110152,98,136,1067
2019-08-17T23:13:11Z,1018110152,98,140,1067
2019-08-17T23:14:11Z,1018110152,98,135,1067
2019-08-17T23:15:11Z,1018110152,98,120,1067
2019-08-17T23:16:11Z,1018110152,98,104,1067
2019-08-17T23:17:11Z,1018110152,98,109,1067
2019-08-17T23:18:11Z,1018110152,98,115,1067
2019-08-17T23:19:11Z,1018110152,98,116,1067
2019-08-17T23:20:11Z,1018110152,98,116,1067
2019-08-17T23:21:11Z,1018110152,98,115,1067
2019-08-17T23:22:11Z,1018110152,98,116,1067
2019-08-17T23:23:12Z,1018110152,98,116,1067
2019-08-17T23:24:11Z,1018110152,98,115,1067
2019-08-17T23:25:11Z,1018110152,98,114,1067
2019-08-17T23:26:12Z,1018110152,98,115,1067
2019-08-17T23:27:12Z,1018110152,98,111,1067
2019-08-17T23:28:12Z,1018110152,98,107,1067
2019-08-17T23:29:11Z,1018110152,98,108,1067
2019-08-17T23:30:11Z,1018110152,98,108,1067
2019-08-17T23:31:12Z,1018110152,98,105,1067
2019-08-17T23:32:12Z,1018110152,98,103,1067
2019-08-17T23:33:12Z,1018110152,98,103,1067
2019-08-17T23:34:11Z,1018110152,98,109,1067
2019-08-17T23:35:12Z,1018110152,98,100,1067
2019-08-17T23:36:11Z,1018110152,98,106,1067
2019-08-17T23:37:11Z,1018110152,98,109,1067
2019-08-17T23:38:12Z,1018110152,98,100,1067
2019-08-17T23:39:11Z,1018110152,98,106,1067
2019-08-17T23:40:11Z,1018110152,98,109,1067
2019-08-17T23:41:11Z,1018110152,98,106,1067
2019-08-17T23:42:11Z,1018110152,98,106,1067
2019-08-17T23:43:11Z,1018110152,98,109,1067
2019-08-17T23:44:12Z,1018110152,98,111,1067
2019-08-17T23:45:11Z,1018110152,98,110,1067
2019-08-17T23:46:12Z,1018110152,98,131,1067
2019-08-17T23:47:12Z,1018110152,98,131,1067
2019-08-17T23:48:11Z,1018110152,98,176,1067
2019-08-17T23:49:11Z,1018110152,98,176,1067
2019-08-17T23:50:11Z,1018110152,98,154,1067
2019-08-17T23:51:13Z,1018110152,98,132,1067
2019-08-17T23:52:11Z,1018110152,98,134,1067
2019-08-17T23:53:11Z,1018110152,98,135,1067
2019-08-17T23:54:11Z,1018110152,98,136,1067
2019-08-17T23:55:11Z,1018110152,98,134,1067
2019-08-17T23:56:11Z,1018110152,98,136,1067
2019-08-17T23:57:11Z,1018110152,98,136,1067
2019-08-17T23:58:11Z,1018110152,98,136,1067
2019-08-17T23:59:12Z,1018110152,98,120,1067
2019-08-18T00:00:11Z,1018110152,98,102,1067
2019-08-18T00:01:11Z,1018110152,98,116,1067
2019-08-18T00:02:12Z,1018110152,98,119,1067
2019-08-18T00:03:12Z,1018110152,98,120,1067
2019-08-18T00:04:11Z,1018110152,98,116,1067
2019-08-18T00:05:11Z,1018110152,98,118,1067
2019-08-18T00:06:11Z,1018110152,98,115,1067
2019-08-18T00:07:12Z,1018110152,98,115,1067
2019-08-18T00:08:12Z,1018110152,98,117,1067
2019-08-18T00:09:12Z,1018110152,98,115,1067
2019-08-18T00:10:11Z,1018110152,98,115,1067
2019-08-18T00:11:12Z,1018110152,98,117,1067
2019-08-18T00:12:12Z,1018110152,98,115,1067
2019-08-18T00:13:11Z,1018110152,98,115,1067
2019-08-18T00:14:11Z,1018110152,98,115,1067
2019-08-18T00:15:11Z,1018110152,98,115,1067
2019-08-18T00:16:11Z,1018110152,98,87,1067
2019-08-18T00:17:11Z,1018110152,98,87,1067
2019-08-18T00:18:11Z,1018110152,98,87,1067
2019-08-18T00:19:11Z,1018110152,98,87,1067
2019-08-18T00:20:11Z,1018110152,98,89,1067
2019-08-18T00:21:11Z,1018110152,98,89,1067
2019-08-18T00:22:12Z,1018110152,98,89,1067
2019-08-18T00:23:11Z,1018110152,98,89,1067
2019-08-18T00:24:11Z,1018110152,98,89,1067
2019-08-18T00:25:12Z,1018110152,98,95,1067
2019-08-18T00:26:11Z,1018110152,98,95,1067
2019-08-18T00:27:11Z,1018110152,98,96,1067
2019-08-18T00:28:11Z,1018110152,98,95,1067
2019-08-18T00:29:11Z,1018110152,98,95,1067
2019-08-18T00:30:11Z,1018110152,98,96,1067
2019-08-18T00:31:11Z,1018110152,98,95,1067
2019-08-18T00:32:11Z,1018110152,98,90,1067
2019-08-18T00:33:11Z,1018110152,98,90,1067
2019-08-18T00:34:12Z,1018110152,98,90,1067
2019-08-18T00:35:12Z,1018110152,98,90,1067
2019-08-18T00:36:11Z,1018110152,98,90,1067
2019-08-18T00:37:12Z,1018110152,98,90,1067
2019-08-18T00:38:12Z,1018110152,98,90,1067
2019-08-18T00:39:11Z,1018110152,98,91,1067
2019-08-18T00:40:11Z,1018110152,98,100,1067
2019-08-18T00:41:11Z,1018110152,98,107,1067
2019-08-18T00:42:11Z,1018110152,98,95,1067
2019-08-18T00:43:12Z,1018110152,98,86,1067
2019-08-18T00:44:12Z,1018110152,98,91,1067
2019-08-18T00:45:12Z,1018110152,98,102,1067
2019-08-18T00:46:12Z,1018110152,98,102,1067
2019-08-18T00:47:11Z,1018110152,98,100,1067
2019-08-18T00:48:11Z,1018110152,98,106,1067
2019-08-18T00:49:11Z,1018110152,98,106,1067
2019-08-18T00:50:12Z,1018110152,98,102,1067
2019-08-18T00:51:11Z,1018110152,98,101,1067
2019-08-18T00:52:12Z,1018110152,98,106,1067
2019-08-18T00:53:11Z,1018110152,98,102,1067
2019-08-18T00:54:12Z,1018110152,98,101,1067
2019-08-18T00:55:11Z,1018110152,98,106,1067
2019-08-18T00:56:11Z,1018110152,98,102,1067
2019-08-18T00:57:12Z,1018110152,98,101,1067
2019-08-18T00:58:12Z,1018110152,98,106,1067
2019-08-18T00:59:11Z,1018110152,98,104,1067
2019-08-18T01:00:12Z,1018110152,98,103,1067
2019-08-18T01:01:12Z,1018110152,98,106,1067
2019-08-18T01:02:12Z,1018110152,98,103,1067
2019-08-18T01:03:12Z,1018110152,98,106,1067
2019-08-18T01:04:12Z,1018110152,98,100,1067
2019-08-18T01:05:11Z,1018110152,98,112,1067
2019-08-18T01:06:12Z,1018110152,98,128,1067
2019-08-18T01:07:11Z,1018110152,98,128,1067
2019-08-18T01:08:12Z,1018110152,98,120,1067
2019-08-18T01:09:12Z,1018110152,98,120,1067
2019-08-18T01:10:12Z,1018110152,98,127,1067
2019-08-18T01:11:12Z,1018110152,98,127,1067
2019-08-18T01:12:12Z,1018110152,98,143,1067
2019-08-18T01:13:12Z,1018110152,98,155,1067
2019-08-18T01:14:12Z,1018110152,98,157,1067
2019-08-18T01:15:12Z,1018110152,98,143,1067
2019-08-18T01:16:11Z,1018110152,98,154,1067
2019-08-18T01:17:11Z,1018110152,98,153,1067
2019-08-18T01:18:12Z,1018110152,98,126,1067
2019-08-18T01:19:12Z,1018110152,98,113,1067
2019-08-18T01:20:11Z,1018110152,98,119,1067
2019-08-18T01:21:11Z,1018110152,98,117,1067
2019-08-18T01:22:11Z,1018110152,98,119,1067
2019-08-18T01:23:11Z,1018110152,98,97,1067
2019-08-18T01:24:12Z,1018110152,98,97,1067
2019-08-18T01:25:11Z,1018110152,98,103,1067
2019-08-18T01:26:12Z,1018110152,98,98,1067
2019-08-18T01:27:12Z,1018110152,98,98,1067
2019-08-18T01:28:12Z,1018110152,98,114,1067
2019-08-18T01:29:12Z,1018110152,98,110,1067
2019-08-18T01:30:11Z,1018110152,98,114,1067
2019-08-18T01:31:13Z,1018110152,98,111,1067
2019-08-18T01:32:12Z,1018110152,98,100,1067
2019-08-18T01:33:11Z,1018110152,98,104,1067
2019-08-18T01:34:12Z,1018110152,98,112,1067
2019-08-18T01:35:12Z,1018110152,98,123,1067
2019-08-18T01:36:11Z,1018110152,98,126,1067
2019-08-18T01:37:12Z,1018110152,98,115,1067
2019-08-18T01:38:12Z,1018110152,98,115,1067
2019-08-18T01:39:12Z,1018110152,98,127,1067
2019-08-18T01:40:12Z,1018110152,98,127,1067
2019-08-18T01:41:11Z,1018110152,98,125,1067
2019-08-18T01:42:12Z,1018110152,98,122,1067
2019-08-18T01:43:11Z,1018110152,98,132,1067
2019-08-18T01:44:11Z,1018110152,98,141,1067
2019-08-18T01:45:11Z,1018110152,98,132,1067
2019-08-18T01:46:12Z,1018110152,98,118,1067
2019-08-18T01:47:12Z,1018110152,98,119,1067
2019-08-18T01:48:12Z,1018110152,98,122,1067
2019-08-18T01:49:12Z,1018110152,98,112,1067
2019-08-18T01:50:12Z,1018110152,98,100,1067
2019-08-18T01:51:11Z,1018110152,98,103,1067
2019-08-18T01:52:12Z,1018110152,98,104,1067
2019-08-18T01:53:12Z,1018110152,98,104,1067
2019-08-18T01:54:11Z,1018110152,98,132,1067
2019-08-18T01:55:11Z,1018110152,98,134,1067
2019-08-18T01:56:12Z,1018110152,98,143,1067
2019-08-18T01:57:11Z,1018110152,98,140,1067
2019-08-18T01:58:12Z,1018110152,98,140,1067
2019-08-18T01:59:12Z,1018110152,98,143,1067
2019-08-18T02:00:12Z,1018110152,98,143,1067
2019-08-18T02:01:12Z,1018110152,98,140,1067
2019-08-18T02:02:12Z,1018110152,98,145,1067
2019-08-18T02:03:11Z,1018110152,98,123,1067
2019-08-18T02:04:13Z,1018110152,98,120,1067
2019-08-18T02:05:12Z,1018110152,98,115,1067
2019-08-18T02:06:11Z,1018110152,98,112,1067
2019-08-18T02:07:11Z,1018110152,98,114,1067
2019-08-18T02:08:12Z,1018110152,98,119,1067
2019-08-18T02:09:13Z,1018110152,98,120,1067
2019-08-18T02:10:12Z,1018110152,98,127,1067
2019-08-18T02:11:12Z,1018110152,98,119,1067
2019-08-18T02:12:12Z,1018110152,98,123,1067
2019-08-18T02:13:12Z,1018110152,98,128,1067
2019-08-18T02:14:12Z,1018110152,98,125,1067
2019-08-18T02:15:12Z,1018110152,98,130,1067
2019-08-18T02:16:11Z,1018110152,98,127,1067
2019-08-18T02:17:12Z,1018110152,98,125,1067
2019-08-18T02:18:11Z,1018110152,98,130,1067
2019-08-18T02:19:12Z,1018110152,98,127,1067
2019-08-18T02:20:11Z,1018110152,98,127,1067
2019-08-18T02:21:12Z,1018110152,98,137,1067
2019-08-18T02:22:12Z,1018110152,98,127,1067
2019-08-18T02:23:12Z,1018110152,98,127,1067
2019-08-18T02:24:12Z,1018110152,98,137,1067
2019-08-18T02:25:11Z,1018110152,98,137,1067
2019-08-18T02:26:11Z,1018110152,98,137,1067
2019-08-18T02:27:12Z,1018110152,98,136,1067
2019-08-18T02:28:12Z,1018110152,98,136,1067
2019-08-18T02:29:11Z,1018110152,98,137,1067
2019-08-18T02:30:12Z,1018110152,98,137,1067
2019-08-18T02:31:12Z,1018110152,98,136,1067
2019-08-18T02:32:12Z,1018110152,98,137,1067
2019-08-18T02:33:12Z,1018110152,98,145,1067
2019-08-18T02:34:11Z,1018110152,98,138,1067
2019-08-18T02:35:12Z,1018110152,98,146,1067
2019-08-18T02:36:12Z,1018110152,98,143,1067
2019-08-18T02:37:12Z,1018110152,98,143,1067
2019-08-18T02:38:12Z,1018110152,98,143,1067
2019-08-18T02:39:12Z,1018110152,98,143,1067
2019-08-18T02:40:11Z,1018110152,98,125,1067
2019-08-18T02:41:11Z,1018110152,98,109,1067
2019-08-18T02:42:12Z,1018110152,98,110,1067
2019-08-18T02:43:11Z,1018110152,98,106,1067
2019-08-18T02:44:12Z,1018110152,98,114,1067
2019-08-18T02:45:12Z,1018110152,98,120,1067
2019-08-18T02:46:11Z,1018110152,98,114,1067
2019-08-18T02:47:12Z,1018110152,98,117,1067
2019-08-18T02:48:12Z,1018110152,98,120,1067
2019-08-18T02:49:12Z,1018110152,98,117,1067
2019-08-18T02:50:12Z,1018110152,98,117,1067
2019-08-18T02:51:12Z,1018110152,98,120,1067
2019-08-18T02:52:11Z,1018110152,98,117,1067
2019-08-18T02:53:12Z,1018110152,98,117,1067
2019-08-18T02:54:12Z,1018110152,98,120,1067
2019-08-18T02:55:12Z,1018110152,98,117,1067
2019-08-18T02:56:12Z,1018110152,98,117,1067
2019-08-18T02:57:11Z,1018110152,98,117,1067
2019-08-18T02:58:11Z,1018110152,98,96,1067
2019-08-18T02:59:12Z,1018110152,98,96,1067
2019-08-18T03:00:11Z,1018110152,98,122,1067
2019-08-18T03:01:12Z,1018110152,98,117,1067
2019-08-18T03:02:12Z,1018110152,98,126,1067
2019-08-18T03:03:11Z,1018110152,98,120,1067
2019-08-18T03:04:12Z,1018110152,98,120,1067
2019-08-18T03:05:11Z,1018110152,98,129,1067
2019-08-18T03:06:11Z,1018110152,98,120,1067
2019-08-18T03:07:12Z,1018110152,98,138,1067
2019-08-18T03:08:12Z,1018110152,98,149,1067
2019-08-18T03:09:12Z,1018110152,98,174,1067
2019-08-18T03:10:11Z,1018110152,98,181,1067
2019-08-18T03:11:11Z,1018110152,98,181,1067
2019-08-18T03:12:11Z,1018110152,98,141,1067
2019-08-18T03:13:12Z,1018110152,98,141,1067
2019-08-18T03:14:11Z,1018110152,98,136,1067
2019-08-18T03:15:12Z,1018110152,98,135,1067
2019-08-18T03:16:11Z,1018110152,98,131,1067
2019-08-18T03:17:11Z,1018110152,98,143,1067
2019-08-18T03:18:12Z,1018110152,98,133,1067
2019-08-18T03:19:12Z,1018110152,98,127,1067
2019-08-18T03:20:11Z,1018110152,98,127,1067
2019-08-18T03:21:12Z,1018110152,98,127,1067
2019-08-18T03:22:12Z,1018110152,98,126,1067
2019-08-18T03:23:12Z,1018110152,98,91,1067
2019-08-18T03:24:12Z,1018110152,98,98,1067
2019-08-18T03:25:12Z,1018110152,98,95,1067
2019-08-18T03:26:13Z,1018110152,98,99,1067
2019-08-18T03:27:11Z,1018110152,98,106,1067
2019-08-18T03:28:11Z,1018110152,98,108,1067
2019-08-18T03:29:11Z,1018110152,98,104,1067
2019-08-18T03:30:12Z,1018110152,98,106,1067
2019-08-18T03:31:11Z,1018110152,98,112,1067
2019-08-18T03:32:11Z,1018110152,98,135,1067
2019-08-18T03:33:12Z,1018110152,98,130,1067
2019-08-18T03:34:12Z,1018110152,98,130,1067
2019-08-18T03:35:12Z,1018110152,98,126,1067
